_id,PARID,PROPERTYHOUSENUM,PROPERTYFRACTION,PROPERTYADDRESS,PROPERTYCITY,PROPERTYSTATE,PROPERTYUNIT,PROPERTYZIP,MUNICODE,MUNIDESC,SCHOOLCODE,SCHOOLDESC,LEGAL1,LEGAL2,LEGAL3,NEIGHCODE,NEIGHDESC,TAXCODE,TAXDESC,TAXSUBCODE,TAXSUBCODE_DESC,OWNERCODE,OWNERDESC,CLASS,CLASSDESC,USECODE,USEDESC,LOTAREA,HOMESTEADFLAG,FARMSTEADFLAG,CLEANGREEN,ABATEMENTFLAG,RECORDDATE,SALEDATE,SALEPRICE,SALECODE,SALEDESC,DEEDBOOK,DEEDPAGE,PREVSALEDATE,PREVSALEPRICE,PREVSALEDATE2,PREVSALEPRICE2,CHANGENOTICEADDRESS1,CHANGENOTICEADDRESS2,CHANGENOTICEADDRESS3,CHANGENOTICEADDRESS4,COUNTYBUILDING,COUNTYLAND,COUNTYTOTAL,COUNTYEXEMPTBLDG,LOCALBUILDING,LOCALLAND,LOCALTOTAL,FAIRMARKETBUILDING,FAIRMARKETLAND,FAIRMARKETTOTAL,STYLE,STYLEDESC,STORIES,YEARBLT,EXTERIORFINISH,EXTFINISH_DESC,ROOF,ROOFDESC,BASEMENT,BASEMENTDESC,GRADE,GRADEDESC,CONDITION,CONDITIONDESC,CDU,CDUDESC,TOTALROOMS,BEDROOMS,FULLBATHS,HALFBATHS,HEATINGCOOLING,HEATINGCOOLINGDESC,FIREPLACES,BSMTGARAGE,FINISHEDLIVINGAREA,CARDNUMBER,ALT_ID,TAXYEAR,ASOFDATE
489413,0173C00059000000,1634.0, ,WESTMORELAND AVE,PITTSBURGH,PA, ,15206.0,112,12th Ward - PITTSBURGH,47,Pittsburgh,ARLINGTON PLACE PLAN 98 LOT 25X120 ,,,11202,11202,T,20 - Taxable,,,10,REGULAR,R,RESIDENTIAL,10,SINGLE FAMILY,3000,,,,,,01-10-1964,0.0,N,NOT APPLICABLE,,,,,,,3890   BIGELOW BLVD  APT 340,  ,PITTSBURGH PA  ,15213.0,7500,3200,10700,0,7500,3200,10700,7500,3200,10700,16,OLD STYLE,2.0,1920.0,1.0,Frame,1.0,SHINGLE,5.0,Full,D+,BELOW AVERAGE +,5.0,POOR,PR,POOR,4.0,2.0,1.0,0.0,2,Central Heat,0.0,0.0,1012.0,1.0,,2025,01-JUN-25
489600,0056J00190000000,5025.0, ,LANGHORN ST,PITTSBURGH,PA, ,15207.0,115,15th Ward - PITTSBURGH,47,Pittsburgh,LOT 16.92XAVG65.8 LONGHORN ST                  ,2 STY FRA HSE 5025                             ,,11503,11503,T,20 - Taxable,,,20,CORPORATION,R,RESIDENTIAL,10,SINGLE FAMILY,1113,,,,,08-17-2022,07-21-2022,17500.0,14,TIME ON MARKET,19020,338,05-17-1995,2500.0,,,245   MANSION ST   ,  ,PITTSBURGH PA  ,15207.0,6300,2500,8800,0,6300,2500,8800,6300,2500,8800,16,OLD STYLE,2.0,1905.0,1.0,Frame,1.0,SHINGLE,5.0,Full,D,BELOW AVERAGE,5.0,POOR,PR,POOR,4.0,2.0,1.0,0.0,2,Central Heat,0.0,0.0,840.0,1.0,,2025,01-JUN-25
489936,0175H00101000000,7912.0, -7916,TIOGA ST,PITTSBURGH,PA, ,15208.0,113,13th Ward - PITTSBURGH,47,Pittsburgh,LOT 46.67X132 TIOGA ST                         ,3-2 STY BRK HSES 7912-7914- 7916               ,,11303,11303,T,20 - Taxable,,,20,CORPORATION,R,RESIDENTIAL,30,THREE FAMILY,6204,,,,,03-01-2023,12-12-2022,57500.0,H,MULTI-PARCEL SA,19219,579,06-05-2021,1.0,12-28-1983,0.0,46   MAIN ST  STE 339,  ,MONSEY NY  ,10952.0,31900,4100,36000,0,31900,4100,36000,31900,4100,36000,13,MULTI-FAMILY,2.0,1920.0,2.0,Brick,4.0,ROLL,5.0,Full,C,AVERAGE,3.0,AVERAGE,FR,FAIR,17.0,11.0,3.0,0.0,2,Central Heat,0.0,0.0,3060.0,1.0,,2025,01-JUN-25
490686,0056L00214000000,436.0, ,E ELIZABETH ST,PITTSBURGH,PA, ,15207.0,115,15th Ward - PITTSBURGH,47,Pittsburgh,BLAIR JOHNSTON EST PLAN 17 LOT 24X120.72 ELIZAB,ETH ST                                         ,2 1/2 STY FRA HSE 436                          ,11503,11503,T,20 - Taxable,,,11,REGULAR-ETAL,R,RESIDENTIAL,10,SINGLE FAMILY,2897,,,,,,04-30-1992,1.0,3,LOVE&AFFECTION,8706,469,,,,,6404   KEMPER ST   ,  ,PITTSBURGH      PA  ,15217.0,7700,3200,10900,0,7700,3200,10900,7700,3200,10900,16,OLD STYLE,2.0,1903.0,1.0,Frame,1.0,SHINGLE,5.0,Full,C,AVERAGE,3.0,AVERAGE,FR,FAIR,5.0,2.0,1.0,0.0,2,Central Heat,0.0,0.0,1512.0,1.0,,2025,01-JUN-25
491280,0033F00284000000,334.0, ,MCKINLEY ST,PITTSBURGH,PA, ,15210.0,130,30th Ward - PITTSBURGH,47,Pittsburgh,S KNOXVILLE PLAN 319-320 PT 321 IRREG LOT 65.38,X96.6X50.83 IN ALL MC KINLEY ST                ,2 STY BRK & SDG HSE                            ,13001,13001,T,20 - Taxable,,,12,REGULAR-ETUX OR ET VIR,R,RESIDENTIAL,10,SINGLE FAMILY,5612,,,,,04-17-2018,03-27-2018,47500.0,UR,OTHER,17175,465,06-30-1994,0.0,,,334   MCKINLEY ST   ,  ,PITTSBURGH PA  ,15210.0,17200,9100,26300,0,17200,9100,26300,17200,9100,26300,,,2.0,1920.0,2.0,Brick,1.0,SHINGLE,1.0,,C-,AVERAGE -,4.0,FAIR,FR,FAIR,5.0,2.0,1.0,0.0,2,Central Heat,,,1188.0,2.0,,2025,01-JUN-25
491424,0056L00073000000,5106.0, ,GLENWOOD AVE,PITTSBURGH,PA, ,15207.0,115,15th Ward - PITTSBURGH,47,Pittsburgh,LOT 17.97X78.30X16.33 RR GLENWOOD & ELIZABETH,2 STY BRK V HSE 5706,,11503,11503,T,20 - Taxable,,,10,REGULAR,R,RESIDENTIAL,10,SINGLE FAMILY,1343,,,,,08-04-2015,07-31-2015,20000.0,36,QUIT CLAIM,16072,206,09-27-1978,10800.0,,,128   PARKSIDE DR   ,  ,WEST MIFFLIN PA  ,15122.0,27700,1500,29200,0,27700,1500,29200,27700,1500,29200,20,SEMI DETACHED,2.0,1920.0,2.0,Brick,4.0,ROLL,5.0,Full,D+,BELOW AVERAGE +,3.0,AVERAGE,AV,AVERAGE,5.0,3.0,1.0,0.0,2,Central Heat,0.0,0.0,1248.0,1.0,,2025,01-JUN-25
491829,0024E00268000000,874.0, ,VISTA ST,PITTSBURGH,PA, ,15212.0,123,23rd Ward - PITTSBURGH,47,Pittsburgh,ROBERT GALWAY PLAN 93 LOT 30.17X230 VISTA ST,2 STY FRA INSL BRK HSE 874,,12301,WARD 23 - EAST ALLEGHENY,T,20 - Taxable,,,11,REGULAR-ETAL,R,RESIDENTIAL,10,SINGLE FAMILY,6939,,,,,03-28-2024,03-21-2024,7425.0,14,TIME ON MARKET,19618,494.0,08-09-2005,1.0,09-13-2002,1000.0,5825   66TH ST N STE 207,  ,SAINT PETERSBURG FL  ,33709.0,4000,7000,11000,0,4000,7000,11000,4000,7000,11000,16,OLD STYLE,2.0,1900.0,1.0,Frame,1.0,SHINGLE,3.0,Crawl,D,BELOW AVERAGE,8.0,VERY POOR,VP,VERY POOR,5.0,2.0,1.0,0.0,2,Central Heat,0.0,0.0,1320.0,1.0,,2025,01-JUN-25
492376,0007D00001000000,1018.0, ,BIDWELL ST,PITTSBURGH,PA, ,15233.0,121,21st Ward - PITTSBURGH,47,Pittsburgh,LOT 120X112,,,51C58,PITTSBURGH URBAN,T,20 - Taxable,,,20,CORPORATION,C,COMMERCIAL,685,"CHURCHES, PUBLIC WORSHIP",13440,,,,,02-23-2018,02-23-2018,375000.0,H,MULTI-PARCEL SA,17119,84.0,07-27-2009,1.0,07-02-1990,20000.0,179   MARTHA AVE   ,  ,PITTSBURGH PA  ,15209.0,253447,35200,288647,0,253447,35200,288647,253447,35200,288647,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,01-JUN-25
492427,0033P00333000000,34.0, ,MINOOKA ST,PITTSBURGH,PA, ,15210.0,129,29th Ward - PITTSBURGH,47,Pittsburgh,SUCCOP ETAL PLAN 6 LOT 25XAVG171.36X26.25 RR MI,NOOKA & DARWIN WAY                             ,2 STY BRK VEN HSE 34                           ,12902,12902,T,20 - Taxable,,,10,REGULAR,R,RESIDENTIAL,10,SINGLE FAMILY,4446,,,,,01-04-2013,01-04-2013,48000.0,0,VALID SALE,15120,448.0,03-27-2000,19000.0,12-27-1999,2252.0,2908   CLERMONT AVE   ,  ,PITTSBURGH      PA  ,15227.0,5100,13200,18300,0,5100,13200,18300,5100,13200,18300,16,OLD STYLE,2.0,1920.0,2.0,Brick,1.0,SHINGLE,5.0,Full,C-,AVERAGE -,6.0,UNSOUND,UN,UNSOUND,6.0,2.0,1.0,0.0,2,Central Heat,0.0,0.0,1260.0,1.0,,2025,01-JUN-25
492530,0042N00055000000,1246.0, ,FAULKNER ST,PITTSBURGH,PA, ,15204.0,120,20th Ward - PITTSBURGH,47,Pittsburgh,PATTERSON PLAN PT 148 LOT 31.23X100X10 RR FAULK,NER,2 STY FRA HSE 1246,12003,12003,T,20 - Taxable,,,10,REGULAR,R,RESIDENTIAL,10,SINGLE FAMILY,2000,,,,,05-03-2007,05-03-2007,42000.0,9,OTHER INVALID,13224,320.0,03-08-1973,7000.0,,,1248   FAULKNER ST   ,  ,PITTSBURGH PA  ,15204.0,18800,9800,28600,0,18800,9800,28600,18800,9800,28600,16,OLD STYLE,2.0,1900.0,1.0,Frame,1.0,SHINGLE,4.0,Part,D,BELOW AVERAGE,3.0,AVERAGE,AV,AVERAGE,5.0,2.0,2.0,0.0,2,Central Heat,0.0,0.0,1118.0,1.0,,2025,01-JUN-25
493096,0173N00294000000,7013.0, ,UPLAND ST,PITTSBURGH,PA, ,15208.0,113,13th Ward - PITTSBURGH,47,Pittsburgh,KEDRON PLAN 307 LOT 20X100 UPLAND ST,2 STY FRA HSE 7013,,11303,11303,T,20 - Taxable,,,20,CORPORATION,R,RESIDENTIAL,10,SINGLE FAMILY,2000,,,,,02-09-2009,02-09-2009,1.0,50,OTHER,13851,582.0,08-31-2006,3150.0,08-16-2005,3250.0,2961   INDUSTRIAL RD  UNIT 245,  ,LAS VEGAS NV  ,89109.0,15300,2800,18100,0,15300,2800,18100,15300,2800,18100,16,OLD STYLE,2.0,1900.0,1.0,Frame,1.0,SHINGLE,5.0,Full,D,BELOW AVERAGE,4.0,FAIR,FR,FAIR,5.0,2.0,1.0,0.0,2,Central Heat,0.0,0.0,1122.0,1.0,,2025,01-JUN-25
493100,0011K00061000000,2131.0, ,FORBES AVE,PITTSBURGH,PA, ,15219.0,104,4th Ward - PITTSBURGH,47,Pittsburgh,MC CLINTOCK REINEMAN & GAZZAM PLAN 26-27 LOT,40X108 FORBES ST,3 STY BRK BLDG 2129-2131,51C14,PITTSBURGH URBAN,T,20 - Taxable,,,20,CORPORATION,C,COMMERCIAL,685,"CHURCHES, PUBLIC WORSHIP",2160,,,,,03-14-2007,03-14-2007,82500.0,AA,SALE NOT ANALYZ,13173,573.0,10-19-2005,0.0,06-06-1994,40000.0,   PO BOX 2484    ,  ,CRANBERRY TWP PA  ,16066.0,53000,22000,75000,0,53000,22000,75000,53000,22000,75000,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,01-JUN-25
493121,0046P00186000000,2117.0, ,FEDERAL ST EXT,PITTSBURGH,PA, ,15214.0,125,25th Ward - PITTSBURGH,47,Pittsburgh,LOT 36.945X164 FEDERAL ST EXTN                 ,2 1/2 STY FRA-ALUM BLDG 2117                   ,,12502,WARD 25,T,20 - Taxable,,,20,CORPORATION,R,RESIDENTIAL,10,SINGLE FAMILY,6068,,,,,08-27-2020,08-19-2020,28000.0,H,MULTI-PARCEL SA,18124,38.0,11-07-2019,3500.0,12-24-1997,20000.0,806   SOUTHERN AVE   ,  ,PITTSBURGH PA  ,15211.0,26400,30100,56500,0,26400,30100,56500,26400,30100,56500,16,OLD STYLE,2.0,1905.0,1.0,Frame,1.0,SHINGLE,5.0,Full,C,AVERAGE,4.0,FAIR,FR,FAIR,7.0,4.0,1.0,0.0,2,Central Heat,0.0,0.0,1908.0,1.0,,2025,01-JUN-25
493144,0027B00171000C00,0.0, ,ANAHEIM ST,PITTSBURGH,PA, ,15219.0,105,5th Ward - PITTSBURGH,47,Pittsburgh,J HERRON PLAN PT 62 LOT 12.23X80 ANAHEIM ST    ,2 STY INSEL BRK HSE 770                        ,,10503,10503,T,20 - Taxable,,,10,REGULAR,R,RESIDENTIAL,100,VACANT LAND,978,,,,,,02-04-1974,1000.0,4,OTHER,,,,,,,745   ANAHEIM ST   ,  ,PITTSBURGH PA  ,15219.0,0,400,400,0,0,400,400,0,400,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,01-JUN-25
493318,0020R00086000000,807.0, ,LORENZ AVE,PITTSBURGH,PA, ,15220.0,120,20th Ward - PITTSBURGH,47,Pittsburgh,AC WITTENGEL PLAN 18 LOT 34.4X100,(3440 SF) LORENZ AVE,2 STY FRA BLDG #807,51C78,PITTSBURGH URBAN,E,10 - Exempt,,,20,CORPORATION,G,GOVERNMENT,640,MUNICIPAL GOVERNMENT,3400,,,,,06-16-2023,06-16-2023,51484.0,GV,GOVT SALE,TR24,85.0,03-22-2010,1.0,07-27-2006,1.0,414   GRANT ST  RM 200, CITY-COUNTY BUILDING ,PITTSBURGH PA  ,15219.0,6400,20100,26500,0,6400,20100,26500,6400,20100,26500,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,01-JUN-25
493597,0013K00100000000,2104.0, ,ARLINGTON AVE,PITTSBURGH,PA, ,15210.0,116,16th Ward - PITTSBURGH,47,Pittsburgh,J KEELING PLAN 4 LOT 25X120 ARLINGTON AVE      ,1 1/2 STY FRA SHOP 2104                        ,,51C68,PITTSBURGH URBAN,E,10 - Exempt,,,20,CORPORATION,C,COMMERCIAL,465,LODGE HALL/AMUSEMENT PARK,3000,,,,,09-01-2017,09-01-2017,30006.0,GV,GOVT SALE,TR18,54.0,04-17-1937,0.0,,,414   GRANT ST  RM 200, CITY-COUNTY BUILDING ,PITTSBURGH PA  ,15219.0,33100,19500,52600,0,33100,19500,52600,33100,19500,52600,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,01-JUN-25
493727,0174B00342000000,7213.0, ,HERMITAGE ST,PITTSBURGH,PA, ,15208.0,113,13th Ward - PITTSBURGH,47,Pittsburgh,HOMEWOOD DRIVING PARK PLAN 817 LOT 25X93.66 HER,MITAGE ST                                      ,2 1/2 STY BRK HSE 7213                         ,11303,11303,T,20 - Taxable,,,10,REGULAR,R,RESIDENTIAL,10,SINGLE FAMILY,2342,,,,,08-05-2024,06-13-2024,9000.0,2,CITY TREASURER,19758,309.0,06-24-1964,0.0,,,944   HOLLY LYNNE DR   ,  ,PITTSBURGH PA  ,15236.0,38100,2900,41000,0,38100,2900,41000,38100,2900,41000,16,OLD STYLE,2.0,1930.0,2.0,Brick,1.0,SHINGLE,5.0,Full,C,AVERAGE,4.0,FAIR,FR,FAIR,6.0,3.0,2.0,0.0,2,Central Heat,0.0,0.0,2151.0,1.0,,2025,01-JUN-25
493851,0174S00078000000,7810.0, ,BENNETT ST,PITTSBURGH,PA, ,15208.0,113,13th Ward - PITTSBURGH,47,Pittsburgh,BK OF COMMERCE PLAN PT 248 LOT 20.56X137.30 BEN,NETT ST                                        ,2 1/2 STY BRK V HSE 7810                       ,11303,11303,T,20 - Taxable,,,10,REGULAR,R,RESIDENTIAL,10,SINGLE FAMILY,2823,,,,,11-19-2009,11-19-2009,0.0,3,LOVE&AFFECTION,14109,236.0,11-04-1999,23500.0,,,6609   LYRIC ST   ,  ,PITTSBURGH PA  ,15206.0,27600,2000,29600,0,27600,2000,29600,27600,2000,29600,20,SEMI DETACHED,3.0,1920.0,2.0,Brick,1.0,SHINGLE,5.0,Full,C,AVERAGE,4.0,FAIR,FR,FAIR,6.0,3.0,2.0,0.0,2,Central Heat,0.0,0.0,2157.0,1.0,,2025,01-JUN-25
494021,0023M00123000000,1112.0, ,LINDEN PL,PITTSBURGH,PA, ,15212.0,123,23rd Ward - PITTSBURGH,47,Pittsburgh,R S CASSATT PLAN 61 LOT 20X108 MIDDLE ST       ,2 STY FRA HSE 1112                             ,,12301,WARD 23 - EAST ALLEGHENY,T,20 - Taxable,,,10,REGULAR,R,RESIDENTIAL,10,SINGLE FAMILY,2160,,,,,04-15-2025,04-11-2025,451000.0,9,OTHER INVALID,20009,374.0,11-08-2022,110000.0,11-08-2021,35000.0,1112   LINDEN PL   ,  ,PITTSBURGH PA  ,15212.0,5500,39400,44900,0,5500,39400,44900,5500,39400,44900,16,OLD STYLE,2.0,1920.0,1.0,Frame,1.0,SHINGLE,5.0,Full,C-,AVERAGE -,6.0,UNSOUND,UN,UNSOUND,6.0,2.0,1.0,0.0,2,Central Heat,0.0,0.0,1568.0,1.0,,2025,01-JUN-25
494192,0027B00298000000,820.0, 1/2,CHEROKEE ST,PITTSBURGH,PA, ,15219.0,105,5th Ward - PITTSBURGH,47,Pittsburgh,LOT 15.03X80 CHEROKEE ST                       ,2 STY BRK HSE 820 1/2                          ,,10503,10503,T,20 - Taxable,,,12,REGULAR-ETUX OR ET VIR,R,RESIDENTIAL,70,ROWHOUSE,1202,,,,,,04-03-1987,6500.0,0,VALID SALE,7521,360.0,,,,,132   MOREWOOD RD   ,  ,GLENSHAW        PA  ,15116.0,25600,7400,33000,0,25600,7400,33000,25600,7400,33000,12,ROW INTERIOR,2.0,1935.0,2.0,Brick,4.0,ROLL,5.0,Full,C-,AVERAGE -,4.0,FAIR,FR,FAIR,5.0,2.0,1.0,0.0,2,Central Heat,0.0,0.0,1080.0,1.0,,2025,01-JUN-25
494360,0015M00314000000,0.0, ,CHALFONT ST,PITTSBURGH,PA, ,15210.0,118,18th Ward - PITTSBURGH,47,Pittsburgh,T S MAPLE PLAN 232 LOT 25X102.5 CHALFONT ST    ,2 STY FRA HSE 210                              ,,11804,11804,T,20 - Taxable,,,10,REGULAR,R,RESIDENTIAL,100,VACANT LAND,2563,,,,,,04-06-1946,0.0,N,NOT APPLICABLE,,,,,,,       ,  ,   ,,0,3000,3000,0,0,3000,3000,0,3000,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,01-JUN-25
494779,0011G00144000000,0.0, ,ALLEQUIPPA ST,PITTSBURGH,PA, ,15213.0,104,4th Ward - PITTSBURGH,47,Pittsburgh,JOSEPH M GAZZAM PLAN 501-502 LOT 50XAVG97 IN AL,L ALLEQUIPPA ST,,10404,10404,T,20 - Taxable,,,10,REGULAR,R,RESIDENTIAL,100,VACANT LAND,4850,,,,,03-09-2015,03-09-2015,1.0,3,LOVE&AFFECTION,15904,55.0,01-23-2012,1.0,06-05-2007,7500.0,69   AMANDA AVE   ,  ,PITTSBURGH PA  ,15210.0,0,3900,3900,0,0,3900,3900,0,3900,3900,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,01-JUN-25
495014,0014J00235000000,505.0, ,CURTIN AVE,PITTSBURGH,PA, ,15210.0,118,18th Ward - PITTSBURGH,47,Pittsburgh,MC LAIN MAPLE 1ST PLAN 486 LOT 25X100 CURTIN AV,E,2-STY ALUM SDG HSE #508,11804,11804,T,20 - Taxable,,,20,CORPORATION,R,RESIDENTIAL,10,SINGLE FAMILY,2500,,,,,12-31-2007,12-31-2007,1000.0,AA,SALE NOT ANALYZ,13482,497.0,12-21-1992,1.0,,,1207   5TH AVE   ,  ,PITTSBURGH PA  ,15219.0,16200,3000,19200,0,16200,3000,19200,16200,3000,19200,16,OLD STYLE,2.0,1900.0,1.0,Frame,1.0,SHINGLE,5.0,Full,C-,AVERAGE -,5.0,POOR,FR,FAIR,4.0,2.0,1.0,0.0,2,Central Heat,0.0,0.0,1064.0,1.0,,2025,01-JUN-25
495127,0050K00329000000,5003.0, ,PENN AVE,PITTSBURGH,PA, ,15224.0,110,10th Ward - PITTSBURGH,47,Pittsburgh,JOHNS & EVANS PLAN 8 LOT 20X100 PENN AVE       ,2 1/2 STY BRK-1 STY C B BLDG & GAR 5003        ,,51C32,PITTSBURGH URBAN,T,20 - Taxable,,,20,CORPORATION,C,COMMERCIAL,404,RETL/APT'S OVER,2000,,,,,11-14-2017,11-07-2017,180000.0,14,TIME ON MARKET,17014,317.0,05-05-1977,1.0,,,5003   PENN AVE   ,  ,PITTSBURGH PA  ,15224.0,60400,28000,88400,0,60400,28000,88400,60400,28000,88400,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,01-JUN-25
496157,0019C00064000000,133.0, ,FURLEY ST,PITTSBURGH,PA, ,15220.0,120,20th Ward - PITTSBURGH,47,Pittsburgh,E F & ANNIE C FOX PLAN 14 LOT 25X100 FURLEY ST ,COR QUAKER WAY & ATTICA                        ,1 STY FRA HSE 133                              ,12003,12003,T,20 - Taxable,,,20,CORPORATION,R,RESIDENTIAL,10,SINGLE FAMILY,2875,,,,,03-27-2025,03-27-2025,500.0,36,QUIT CLAIM,19989,521.0,10-27-2023,6000.0,06-24-2021,10.0,7   DORCHESTER DR   ,  ,PITTSBURGH PA  ,15241.0,7500,11000,18500,0,7500,11000,18500,7500,11000,18500,16,OLD STYLE,1.0,1900.0,1.0,Frame,1.0,SHINGLE,5.0,Full,D-,BELOW AVERAGE -,5.0,POOR,PR,POOR,3.0,1.0,1.0,0.0,2,Central Heat,0.0,0.0,512.0,1.0,,2025,01-JUN-25
496213,0020R00050000000,702.0, ,LORENZ AVE,PITTSBURGH,PA, ,15220.0,120,20th Ward - PITTSBURGH,47,Pittsburgh,KNOWLSON PLAN 10 LOT 25X100 LORENZ AV          ,1 STY CON BLK GAR                              ,C B GAR                                        ,12003,12003,T,20 - Taxable,,,20,CORPORATION,R,RESIDENTIAL,20,TWO FAMILY,2500,,,,,03-03-2017,02-28-2017,11588.0,36,QUIT CLAIM,16716,487.0,07-06-1989,33000.0,,,301   CHRISTY RD   ,  ,EIGHTY FOUR PA  ,15330.0,16200,10500,26700,0,16200,10500,26700,16200,10500,26700,13,MULTI-FAMILY,2.0,1910.0,1.0,Frame,1.0,SHINGLE,5.0,Full,D+,BELOW AVERAGE +,4.0,FAIR,FR,FAIR,10.0,4.0,2.0,0.0,2,Central Heat,0.0,0.0,1874.0,1.0,,2025,01-JUN-25
496324,0081A00125000000,807.0, ,54TH ST,PITTSBURGH,PA, ,15201.0,110,10th Ward - PITTSBURGH,47,Pittsburgh,R E BREED PLAN 141 LOT 20X100 54TH ST BET DUNCA,N & CELADINE STS,1 STY FRA HSE #809,11003,11003,E,10 - Exempt,,,20,CORPORATION,R,RESIDENTIAL,10,SINGLE FAMILY,2000,,,,,04-29-2016,04-29-2016,15831.0,GV,GOVT SALE,TR16,344.0,01-23-2008,4000.0,03-24-2006,12500.0,414   GRANT ST  RM 200, CITY-COUNTY BUILDING ,PITTSBURGH PA  ,15219.0,28100,24500,52600,0,28100,24500,52600,28100,24500,52600,16,OLD STYLE,2.0,1900.0,1.0,Frame,1.0,SHINGLE,1.0,,D+,BELOW AVERAGE +,4.0,FAIR,FR,FAIR,6.0,3.0,1.0,0.0,2,Central Heat,1.0,0.0,1712.0,1.0,,2025,01-JUN-25
496518,0174B00222000000,7321.0, ,MOUNT VERNON ST,PITTSBURGH,PA, ,15208.0,113,13th Ward - PITTSBURGH,47,Pittsburgh,OAKHURST PLAN,PT LOT 22 = 14.37 X 120 X 14.37 X 120,PT VAC LARKSPUR WAY = 14.37 X 10 X 14.37 X 10,11303,11303,T,20 - Taxable,,,20,CORPORATION,R,RESIDENTIAL,10,SINGLE FAMILY,1868,,,,,10-13-2022,09-30-2022,7000.0,35,CORP TRANSFER,19086,83.0,12-18-2021,500.0,09-19-2018,2645.0,411   HACKENSACK AVE  STE 200,  ,HACKENSACK NJ  ,7601.0,14100,1800,15900,0,14100,1800,15900,14100,1800,15900,20,SEMI DETACHED,2.0,1910.0,2.0,Brick,4.0,ROLL,5.0,Full,D+,BELOW AVERAGE +,4.0,FAIR,FR,FAIR,5.0,2.0,1.0,0.0,2,Central Heat,0.0,0.0,1015.0,1.0,,2025,01-JUN-25
496550,0231K00272000000,723.0, ,WILKINSBURG AVE,PITTSBURGH,PA, ,15221.0,113,13th Ward - PITTSBURGH,47,Pittsburgh,PERCHMENT ADDN TO BRUSHTON PLAN 363 LOT 25XAVG1,20.22 WILKINSBURG                              ,2 STY BRK HSE 723                              ,11301,11301,T,20 - Taxable,,,10,REGULAR,R,RESIDENTIAL,10,SINGLE FAMILY,3000,,,,,,06-02-1976,1.0,3,LOVE&AFFECTION,,,,,,,723   WILKINSBURG AVE   ,  ,PITTSBURGH      PA  ,15221.0,17900,4000,21900,0,17900,4000,21900,17900,4000,21900,16,OLD STYLE,2.0,1920.0,6.0,Masonry FRAME,1.0,SHINGLE,5.0,Full,C-,AVERAGE -,4.0,FAIR,FR,FAIR,7.0,3.0,1.0,0.0,2,Central Heat,0.0,0.0,1059.0,1.0,,2025,01-JUN-25
497406,0174J00094000000,621.0, ,N HOMEWOOD AVE,PITTSBURGH,PA, ,15208.0,113,13th Ward - PITTSBURGH,47,Pittsburgh,R M KENNEDY PLAN 204 PT 203 LOT 23.5X120X1.5 RR, IN ALL HOMEWOOD AVE BET HAMILTON & KELLY      ,1 STY BRK STO RM 621                           ,51C42,PITTSBURGH URBAN,E,10 - Exempt,,,20,CORPORATION,G,GOVERNMENT,730,MUNICIPAL URBAN RENEWAL,2100,,,,,12-27-2021,11-30-2021,140000.0,H,MULTI-PARCEL SA,18734,578.0,01-21-2016,55000.0,03-06-2002,10000.0,412   BOULEVARD OF THE ALLIES   STE 901,  ,PITTSBURGH PA  ,15219.0,0,8500,8500,0,0,8500,8500,0,8500,8500,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,01-JUN-25
497610,0014E00070000000,0.0, ,FREELAND ST,PITTSBURGH,PA, ,15210.0,118,18th Ward - PITTSBURGH,47,Pittsburgh,WATSON SQ PLAN 1/2 20 LOT 25X63 FREELAND ST    ,2 STY FRA-INS BRK HSE 519                      ,,11804,11804,T,20 - Taxable,,,12,REGULAR-ETUX OR ET VIR,R,RESIDENTIAL,100,VACANT LAND,1575,,,,,10-31-2017,10-27-2017,4000.0,14,TIME ON MARKET,16997,545.0,09-13-1994,1.0,,,104   PASADENA ST   ,  ,PITTSBURGH PA  ,15211.0,0,1600,1600,0,0,1600,1600,0,1600,1600,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,01-JUN-25
497906,0083J00301000000,300.0, -306,N NEGLEY AVE,PITTSBURGH,PA, ,15206.0,111,11th Ward - PITTSBURGH,47,Pittsburgh,LOT 98X115 N NEGLEY AVE                        ,3 STY BRK APT 300-306,3 STY BRK APT 5609 RURAL AV                    ,51C39,PITTSBURGH URBAN,T,20 - Taxable,,,20,CORPORATION,C,COMMERCIAL,402,APART:20-39 UNITS,11270,,,,,04-16-2021,04-15-2021,0.0,H,MULTI-PARCEL SA,18402,95.0,12-20-2019,1862279.0,09-10-2009,2025000.0,25   OAK HILL RD   ,  ,CHAPPAQUA NY  ,10514.0,368000,137000,505000,0,368000,137000,505000,368000,137000,505000,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,01-JUN-25
